evidence_id,case_id,transaction_id,order_id,normalized_category,reason_code,evidence_type,document_text,is_required,is_relevant,is_contradictory,evidence_strength_score,evidence_quality_score,ground_truth_rank,dataset_split
CB_IN_2026_02386_EV_00,CB_IN_2026_02386,TXN_988467698837,ORD_2689082353,REFUND_NOT_RECEIVED,1061,REFUND_RECORD,Refund ARN processing record generated for transaction TXN_988467698837.,True,True,False,0.8932,0.8993,1,validation
CB_IN_2026_02386_EV_01,CB_IN_2026_02386,TXN_988467698837,ORD_2689082353,REFUND_NOT_RECEIVED,1061,CANCELLATION_RECORD,Customer subscription cancellation log and date timestamp.,False,True,False,0.875,0.7949,2,validation
CB_IN_2026_02386_EV_02,CB_IN_2026_02386,TXN_988467698837,ORD_2689082353,REFUND_NOT_RECEIVED,1061,REFUND_POLICY,Merchant refund policy document.,False,True,False,0.8375,0.7622,2,validation
CB_IN_2026_02386_EV_03,CB_IN_2026_02386,TXN_988467698837,ORD_2689082353,REFUND_NOT_RECEIVED,1061,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,False,True,False,0.8592,0.8652,2,validation
CB_IN_2026_02386_EV_04,CB_IN_2026_02386,TXN_988467698837,ORD_2689082353,REFUND_NOT_RECEIVED,1061,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_2689082353 for chargeback reason code 1061.,False,True,False,0.6517,0.6668,2,validation
CB_IN_2026_02386_EV_05,CB_IN_2026_02386,TXN_988467698837,ORD_2689082353,REFUND_NOT_RECEIVED,1061,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_2689082353.,False,False,False,0.3633,0.4282,0,validation
CB_IN_2026_02386_EV_06,CB_IN_2026_02386,TXN_988467698837,ORD_2689082353,REFUND_NOT_RECEIVED,1061,DELIVERY_TRACKING,Courier tracking record for order ORD_2689082353 confirms dispatch and transit.,False,False,False,0.2491,0.2001,0,validation
CB_IN_2026_02386_EV_07,CB_IN_2026_02386,TXN_988467698837,ORD_2689082353,REFUND_NOT_RECEIVED,1061,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_988467698837. Device history confirms previous account usage.,False,False,False,0.3131,0.3402,0,validation
CB_IN_2026_02387_EV_00,CB_IN_2026_02387,TXN_140392290228,ORD_6270695956,ITEM_NOT_RECEIVED,1064,DELIVERY_TRACKING,Courier tracking record for order ORD_6270695956 confirms dispatch and transit.,True,True,False,0.9425,1.0,1,test
CB_IN_2026_02387_EV_01,CB_IN_2026_02387,TXN_140392290228,ORD_6270695956,ITEM_NOT_RECEIVED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_6270695956.,True,True,False,0.7521,0.7931,1,test
CB_IN_2026_02387_EV_02,CB_IN_2026_02387,TXN_140392290228,ORD_6270695956,ITEM_NOT_RECEIVED,1064,INVOICE,Tax Invoice generated for order ORD_6270695956 with price breakdown. Total: INR 1116.65.,False,True,False,0.8756,0.9066,2,test
CB_IN_2026_02387_EV_03,CB_IN_2026_02387,TXN_140392290228,ORD_6270695956,ITEM_NOT_RECEIVED,1064,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_140392290228.,False,False,False,0.2642,0.2763,0,test
CB_IN_2026_02387_EV_04,CB_IN_2026_02387,TXN_140392290228,ORD_6270695956,ITEM_NOT_RECEIVED,1064,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.3441,0.3215,0,test
CB_IN_2026_02388_EV_00,CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,SERVICE_NOT_PROVIDED,13.1,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_7757477199.,True,True,False,0.9425,0.9333,1,test
CB_IN_2026_02388_EV_01,CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,SERVICE_NOT_PROVIDED,13.1,ACCOUNT_USAGE_LOG,Post-activation digital service access and usage logs.,False,True,True,0.6631,0.6876,2,test
CB_IN_2026_02388_EV_02,CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,SERVICE_NOT_PROVIDED,13.1,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_7757477199 for chargeback reason code 13.1.,False,True,False,0.8202,0.7931,2,test
CB_IN_2026_02388_EV_03,CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,SERVICE_NOT_PROVIDED,13.1,CONTRACT,Executed service contract linked to order ORD_7757477199.,False,True,False,0.6755,0.7069,2,test
CB_IN_2026_02388_EV_04,CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,SERVICE_NOT_PROVIDED,13.1,INVOICE,Tax Invoice generated for order ORD_7757477199 with price breakdown. Total: INR 17540.90.,False,True,False,0.7413,0.7703,2,test
CB_IN_2026_02388_EV_05,CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,SERVICE_NOT_PROVIDED,13.1,TERMS_ACCEPTANCE,Customer explicitly checked acceptance of subscription terms.,False,True,False,0.6094,0.6334,2,test
CB_IN_2026_02388_EV_06,CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,SERVICE_NOT_PROVIDED,13.1,DELIVERY_TRACKING,Courier tracking record for order ORD_7757477199 confirms dispatch and transit.,False,False,False,0.2807,0.4492,0,test
CB_IN_2026_02388_EV_07,CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,SERVICE_NOT_PROVIDED,13.1,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_773263863171. Device history confirms previous account usage.,False,False,False,0.2723,0.1994,0,test
CB_IN_2026_02389_EV_00,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_164675949256. Auth Code: AUTH_949256. Amount: INR 874.83.,True,True,False,0.9529,0.9067,1,train
CB_IN_2026_02389_EV_01,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_164675949256. ECI: 05 (Liability Shift Active).,True,True,False,0.8183,0.6723,1,train
CB_IN_2026_02389_EV_02,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_7777964121 for chargeback reason code 1142.,False,True,False,0.8115,0.8215,2,train
CB_IN_2026_02389_EV_03,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.8744,0.9421,2,train
CB_IN_2026_02389_EV_04,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_164675949256. Device history confirms previous account usage.,False,True,False,0.748,0.665,2,train
CB_IN_2026_02389_EV_05,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_164675949256.,False,True,False,0.8616,0.7553,2,train
CB_IN_2026_02389_EV_06,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_164675949256.,False,True,False,0.6874,0.7466,2,train
CB_IN_2026_02389_EV_07,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,ORDER_CONFIRMATION,Order ORD_7777964121 confirmed and receipt dispatched to registered email. Total: INR 874.83.,False,True,False,0.7123,0.7174,2,train
CB_IN_2026_02389_EV_08,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_164675949256 match registered cardholder location.,False,True,False,0.8206,0.8129,2,train
CB_IN_2026_02389_EV_09,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,DELIVERY_TRACKING,Courier tracking record for order ORD_7777964121 confirms dispatch and transit.,False,False,False,0.2586,0.1149,0,train
CB_IN_2026_02389_EV_10,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,RETURN_POLICY,Merchant return policy document.,False,False,False,0.315,0.3147,0,train
CB_IN_2026_02389_EV_11,CB_IN_2026_02389,TXN_164675949256,ORD_7777964121,FRAUD_UNAUTHORIZED,1142,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.1388,0.146,0,train
CB_IN_2026_02390_EV_00,CB_IN_2026_02390,TXN_632919542413,ORD_4206604764,RECON_SETTLEMENT_ERROR,108,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,True,True,True,0.7511,0.8135,1,train
CB_IN_2026_02390_EV_01,CB_IN_2026_02390,TXN_632919542413,ORD_4206604764,RECON_SETTLEMENT_ERROR,108,INTERNAL_SYSTEM_LOGS,Core banking API response logs for transaction TXN_632919542413.,False,True,False,0.5769,0.6321,2,train
CB_IN_2026_02390_EV_02,CB_IN_2026_02390,TXN_632919542413,ORD_4206604764,RECON_SETTLEMENT_ERROR,108,SETTLEMENT_RECORD,Settlement payout record available for transaction TXN_632919542413.,False,True,False,0.7384,0.7837,2,train
CB_IN_2026_02390_EV_03,CB_IN_2026_02390,TXN_632919542413,ORD_4206604764,RECON_SETTLEMENT_ERROR,108,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_632919542413. Auth Code: AUTH_542413. Amount: INR 106.24.,False,True,False,0.7106,0.5704,2,train
CB_IN_2026_02390_EV_04,CB_IN_2026_02390,TXN_632919542413,ORD_4206604764,RECON_SETTLEMENT_ERROR,108,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_632919542413. Amount: INR 106.24.,False,True,False,0.8981,1.0,2,train
CB_IN_2026_02390_EV_05,CB_IN_2026_02390,TXN_632919542413,ORD_4206604764,RECON_SETTLEMENT_ERROR,108,RETURN_POLICY,Merchant return policy document.,False,False,False,0.2961,0.3742,0,train
CB_IN_2026_02390_EV_06,CB_IN_2026_02390,TXN_632919542413,ORD_4206604764,RECON_SETTLEMENT_ERROR,108,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_4206604764 for chargeback reason code 108.,False,False,False,0.2626,0.2923,0,train
CB_IN_2026_02390_EV_07,CB_IN_2026_02390,TXN_632919542413,ORD_4206604764,RECON_SETTLEMENT_ERROR,108,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_4206604764.,False,False,False,0.1968,0.262,0,train
CB_IN_2026_02391_EV_00,CB_IN_2026_02391,TXN_780467754185,ORD_5668405915,SERVICE_NOT_PROVIDED,1064,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_5668405915.,True,True,False,0.7902,0.7224,1,train
CB_IN_2026_02391_EV_01,CB_IN_2026_02391,TXN_780467754185,ORD_5668405915,SERVICE_NOT_PROVIDED,1064,INVOICE,Tax Invoice generated for order ORD_5668405915 with price breakdown. Total: INR 510.87.,False,True,False,0.6526,0.5332,2,train
CB_IN_2026_02391_EV_02,CB_IN_2026_02391,TXN_780467754185,ORD_5668405915,SERVICE_NOT_PROVIDED,1064,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_780467754185. Device history confirms previous account usage.,False,False,False,0.1551,0.0879,0,train
CB_IN_2026_02391_EV_03,CB_IN_2026_02391,TXN_780467754185,ORD_5668405915,SERVICE_NOT_PROVIDED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_5668405915.,False,False,False,0.0902,0.0202,0,train
CB_IN_2026_02392_EV_00,CB_IN_2026_02392,TXN_423283957540,ORD_7874007387,RECON_SETTLEMENT_ERROR,1065,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,True,True,False,0.9416,0.9325,1,train
CB_IN_2026_02392_EV_01,CB_IN_2026_02392,TXN_423283957540,ORD_7874007387,RECON_SETTLEMENT_ERROR,1065,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_423283957540. Amount: INR 191.53.,False,True,False,0.6549,0.6707,2,train
CB_IN_2026_02392_EV_02,CB_IN_2026_02392,TXN_423283957540,ORD_7874007387,RECON_SETTLEMENT_ERROR,1065,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_7874007387.,False,False,False,0.3502,0.2893,0,train
CB_IN_2026_02392_EV_03,CB_IN_2026_02392,TXN_423283957540,ORD_7874007387,RECON_SETTLEMENT_ERROR,1065,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_7874007387 for chargeback reason code 1065.,False,False,False,0.2903,0.3431,0,train
CB_IN_2026_02392_EV_04,CB_IN_2026_02392,TXN_423283957540,ORD_7874007387,RECON_SETTLEMENT_ERROR,1065,RETURN_POLICY,Merchant return policy document.,False,False,False,0.1887,0.0282,0,train
CB_IN_2026_02393_EV_00,CB_IN_2026_02393,TXN_109841248999,ORD_1490478350,SUBSCRIPTION_CANCELED,1062,CANCELLATION_RECORD,Customer subscription cancellation log and date timestamp.,True,True,False,0.8216,0.8791,1,train
CB_IN_2026_02393_EV_01,CB_IN_2026_02393,TXN_109841248999,ORD_1490478350,SUBSCRIPTION_CANCELED,1062,CANCELLATION_POLICY,Merchant published cancellation policy and deadline disclosure.,False,True,False,0.5593,0.5174,2,train
CB_IN_2026_02393_EV_02,CB_IN_2026_02393,TXN_109841248999,ORD_1490478350,SUBSCRIPTION_CANCELED,1062,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_109841248999. Auth Code: AUTH_248999. Amount: INR 478.97.,False,True,False,0.8482,0.9559,2,train
CB_IN_2026_02393_EV_03,CB_IN_2026_02393,TXN_109841248999,ORD_1490478350,SUBSCRIPTION_CANCELED,1062,TERMS_ACCEPTANCE,Customer explicitly checked acceptance of subscription terms.,False,True,False,0.7548,0.906,2,train
CB_IN_2026_02393_EV_04,CB_IN_2026_02393,TXN_109841248999,ORD_1490478350,SUBSCRIPTION_CANCELED,1062,DELIVERY_TRACKING,Courier tracking record for order ORD_1490478350 confirms dispatch and transit.,False,False,False,0.2168,0.2424,0,train
CB_IN_2026_02393_EV_05,CB_IN_2026_02393,TXN_109841248999,ORD_1490478350,SUBSCRIPTION_CANCELED,1062,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_1490478350.,False,False,False,0.1273,0.1719,0,train
CB_IN_2026_02393_EV_06,CB_IN_2026_02393,TXN_109841248999,ORD_1490478350,SUBSCRIPTION_CANCELED,1062,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_1490478350.,False,False,False,0.0773,0.0,0,train
CB_IN_2026_02394_EV_00,CB_IN_2026_02394,TXN_635670416912,ORD_1646994999,DUPLICATE_TRANSACTION,4834,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_635670416912. Auth Code: AUTH_416912. Amount: INR 475.90.,True,True,False,0.9864,0.8317,1,train
CB_IN_2026_02394_EV_01,CB_IN_2026_02394,TXN_635670416912,ORD_1646994999,DUPLICATE_TRANSACTION,4834,REFUND_RECORD,Refund ARN processing record generated for transaction TXN_635670416912.,False,True,False,0.8358,0.7112,2,train
CB_IN_2026_02394_EV_02,CB_IN_2026_02394,TXN_635670416912,ORD_1646994999,DUPLICATE_TRANSACTION,4834,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_1646994999.,False,False,False,0.1408,0.0124,0,train
CB_IN_2026_02394_EV_03,CB_IN_2026_02394,TXN_635670416912,ORD_1646994999,DUPLICATE_TRANSACTION,4834,DELIVERY_TRACKING,Courier tracking record for order ORD_1646994999 confirms dispatch and transit.,False,False,False,0.3974,0.3023,0,train
CB_IN_2026_02394_EV_04,CB_IN_2026_02394,TXN_635670416912,ORD_1646994999,DUPLICATE_TRANSACTION,4834,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_635670416912.,False,False,False,0.2362,0.2498,0,train
CB_IN_2026_02395_EV_00,CB_IN_2026_02395,TXN_992120165326,ORD_4386004659,ITEM_NOT_RECEIVED,1064,DELIVERY_TRACKING,Courier tracking record for order ORD_4386004659 confirms dispatch and transit.,True,True,False,0.968,0.9796,1,train
CB_IN_2026_02395_EV_01,CB_IN_2026_02395,TXN_992120165326,ORD_4386004659,ITEM_NOT_RECEIVED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_4386004659.,True,True,False,0.9131,0.8923,1,train
CB_IN_2026_02395_EV_02,CB_IN_2026_02395,TXN_992120165326,ORD_4386004659,ITEM_NOT_RECEIVED,1064,SIGNED_DELIVERY,Signed proof of delivery receipt on file for order ORD_4386004659.,False,True,False,0.6429,0.5003,2,train
CB_IN_2026_02395_EV_03,CB_IN_2026_02395,TXN_992120165326,ORD_4386004659,ITEM_NOT_RECEIVED,1064,INVOICE,Tax Invoice generated for order ORD_4386004659 with price breakdown. Total: INR 1921.69.,False,True,False,0.7051,0.823,2,train
CB_IN_2026_02395_EV_04,CB_IN_2026_02395,TXN_992120165326,ORD_4386004659,ITEM_NOT_RECEIVED,1064,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_4386004659 for chargeback reason code 1064.,False,True,False,0.8943,0.9478,2,train
CB_IN_2026_02395_EV_05,CB_IN_2026_02395,TXN_992120165326,ORD_4386004659,ITEM_NOT_RECEIVED,1064,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_992120165326. Device history confirms previous account usage.,False,False,False,0.1365,0.1404,0,train
CB_IN_2026_02395_EV_06,CB_IN_2026_02395,TXN_992120165326,ORD_4386004659,ITEM_NOT_RECEIVED,1064,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.2085,0.1314,0,train
CB_IN_2026_02396_EV_00,CB_IN_2026_02396,TXN_331855680554,ORD_3011244409,RECON_SETTLEMENT_ERROR,108,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,True,True,False,0.7753,0.8346,1,validation
CB_IN_2026_02396_EV_01,CB_IN_2026_02396,TXN_331855680554,ORD_3011244409,RECON_SETTLEMENT_ERROR,108,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_331855680554. Amount: INR 1839.09.,False,True,False,0.6575,0.5643,2,validation
CB_IN_2026_02396_EV_02,CB_IN_2026_02396,TXN_331855680554,ORD_3011244409,RECON_SETTLEMENT_ERROR,108,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_331855680554. Auth Code: AUTH_680554. Amount: INR 1839.09.,False,True,False,0.8069,0.8444,2,validation
CB_IN_2026_02396_EV_03,CB_IN_2026_02396,TXN_331855680554,ORD_3011244409,RECON_SETTLEMENT_ERROR,108,INTERNAL_SYSTEM_LOGS,Core banking API response logs for transaction TXN_331855680554.,False,True,False,0.6334,0.6471,2,validation
CB_IN_2026_02396_EV_04,CB_IN_2026_02396,TXN_331855680554,ORD_3011244409,RECON_SETTLEMENT_ERROR,108,RETURN_POLICY,Merchant return policy document.,False,False,False,0.0572,0.0265,0,validation
CB_IN_2026_02396_EV_05,CB_IN_2026_02396,TXN_331855680554,ORD_3011244409,RECON_SETTLEMENT_ERROR,108,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_3011244409 for chargeback reason code 108.,False,False,False,0.1224,0.2035,0,validation
CB_IN_2026_02396_EV_06,CB_IN_2026_02396,TXN_331855680554,ORD_3011244409,RECON_SETTLEMENT_ERROR,108,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_3011244409.,False,False,False,0.0788,0.1975,0,validation
CB_IN_2026_02397_EV_00,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_270542149468. Auth Code: AUTH_149468. Amount: INR 487.79.,True,True,False,0.8629,0.9027,1,validation
CB_IN_2026_02397_EV_01,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_270542149468. ECI: 05 (Liability Shift Active).,True,True,False,0.7679,0.7386,1,validation
CB_IN_2026_02397_EV_02,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_4371814175 for chargeback reason code 128.,False,True,False,0.7268,0.6867,2,validation
CB_IN_2026_02397_EV_03,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_270542149468 match registered cardholder location.,False,True,False,0.8387,0.8012,2,validation
CB_IN_2026_02397_EV_04,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_270542149468.,False,True,False,0.8528,0.8839,2,validation
CB_IN_2026_02397_EV_05,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,ORDER_CONFIRMATION,Order ORD_4371814175 confirmed and receipt dispatched to registered email. Total: INR 487.79.,False,True,False,0.5957,0.6676,2,validation
CB_IN_2026_02397_EV_06,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_270542149468.,False,True,False,0.5895,0.7064,2,validation
CB_IN_2026_02397_EV_07,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_270542149468. Device history confirms previous account usage.,False,True,False,0.8339,0.8347,2,validation
CB_IN_2026_02397_EV_08,CB_IN_2026_02397,TXN_270542149468,ORD_4371814175,FRAUD_UNAUTHORIZED,128,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.0557,0.1045,0,validation
