case_id,transaction_id,order_id,payment_rail,network,normalized_category,dispute_amount_inr,currency,country,transaction_date,filing_delay_days,dispute_filed_date,is_tokenized,otp_entry_duration_sec,previous_successful_orders,previous_refunds,previous_chargebacks,total_evidence,relevant_evidence_count,required_evidence_count,contradictory_evidence_count,merchant_representment_won,bank_rrn_match,delivery_otp_verified,ip_geo_match,sim_swap_flag_48h,transaction_record_match,post_dispute_activity,representment_fee_inr,false_positive_cost_inr,false_negative_cost_inr,dataset_split
CB_IN_2026_01949,TXN_932466225436,ORD_4944110294,CARD,RUPAY,REFUND_NOT_RECEIVED,7546.85,INR,IN,2026-01-25,25,2026-02-19,True,10,5,1,0,4,2,1,0,1,False,True,True,False,True,True,300,800,7546.85,train
CB_IN_2026_07712,TXN_483392888716,ORD_9789085114,UPI,UPI_NPCI,SUBSCRIPTION_CANCELED,377.28,INR,IN,2026-01-11,39,2026-02-19,True,29,5,0,0,6,4,1,0,0,True,False,False,False,False,True,300,800,377.28,train
CB_IN_2026_04827,TXN_472588638629,ORD_1884498505,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,620.92,INR,IN,2026-02-13,6,2026-02-19,True,5,3,0,0,7,4,1,1,1,True,False,True,True,True,False,300,800,620.92,train
CB_IN_2026_01644,TXN_266837745522,ORD_6311755643,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,4012.34,INR,IN,2026-01-10,40,2026-02-19,True,13,0,0,0,7,3,2,0,0,False,True,False,False,False,False,300,800,4012.34,train
CB_IN_2026_03781,TXN_852504206132,ORD_9872124030,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,866.59,INR,IN,2026-01-20,30,2026-02-19,True,4,0,1,0,10,7,2,0,0,True,True,True,False,True,False,300,800,866.59,train
CB_IN_2026_09174,TXN_912347298548,ORD_9092759702,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1494.28,INR,IN,2026-02-11,8,2026-02-19,True,43,0,0,0,9,7,2,0,0,True,True,False,True,True,False,300,800,1494.28,train
CB_IN_2026_09152,TXN_569895075126,ORD_2184849799,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1667.34,INR,IN,2026-01-05,45,2026-02-19,False,3,0,0,0,10,8,2,2,0,True,False,False,True,True,True,300,800,1667.34,train
CB_IN_2026_00236,TXN_520643441399,ORD_8387572391,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,739.76,INR,IN,2026-01-25,25,2026-02-19,False,16,6,0,0,6,4,1,0,1,True,True,False,False,True,True,300,800,739.76,train
CB_IN_2026_02661,TXN_456897450545,ORD_3927464209,CARD,MASTERCARD,RECON_SETTLEMENT_ERROR,198.64,INR,IN,2026-01-09,41,2026-02-19,True,42,5,0,2,7,4,1,1,0,True,True,True,False,True,False,1200,1700,198.64,train
CB_IN_2026_05040,TXN_316668658171,ORD_4668538391,CARD,VISA,NOT_AS_DESCRIBED,35.94,INR,IN,2026-01-28,22,2026-02-19,True,15,4,0,0,8,5,2,0,1,True,True,True,False,True,True,1200,1700,35.94,train
CB_IN_2026_06472,TXN_992593120827,ORD_2928699560,CARD,RUPAY,ITEM_NOT_RECEIVED,2170.6,INR,IN,2026-01-11,39,2026-02-19,False,3,3,0,0,9,7,2,0,1,True,True,True,True,True,False,300,800,2170.6,train
CB_IN_2026_04532,TXN_688575832045,ORD_6245912502,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2906.09,INR,IN,2026-01-25,25,2026-02-19,True,8,0,1,0,7,4,2,0,0,True,False,False,True,True,False,300,800,2906.09,train
CB_IN_2026_04288,TXN_994850806524,ORD_4054348235,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,1882.76,INR,IN,2026-01-22,28,2026-02-19,True,44,3,0,0,6,3,1,0,1,False,False,True,False,True,False,300,800,1882.76,train
CB_IN_2026_06310,TXN_241096607333,ORD_7342937811,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,1639.08,INR,IN,2026-01-31,19,2026-02-19,True,31,4,0,0,5,3,1,0,1,False,True,True,False,True,False,300,800,1639.08,train
CB_IN_2026_06370,TXN_893048788563,ORD_4322171561,CARD,RUPAY,NOT_AS_DESCRIBED,112.84,INR,IN,2026-02-10,9,2026-02-19,True,7,5,1,0,6,4,2,0,1,False,False,True,False,True,True,300,800,112.84,train
CB_IN_2026_03993,TXN_391216093524,ORD_4265544169,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,4334.06,INR,IN,2026-01-30,20,2026-02-19,True,11,0,0,0,8,6,2,0,0,True,False,False,False,True,True,300,800,4334.06,train
CB_IN_2026_08323,TXN_944745549606,ORD_4915222440,CARD,RUPAY,FRAUD_UNAUTHORIZED,2851.52,INR,IN,2026-01-28,22,2026-02-19,False,35,2,0,0,10,6,2,0,1,True,False,True,False,True,False,300,800,2851.52,train
CB_IN_2026_06232,TXN_836649013489,ORD_2649910390,CARD,RUPAY,REFUND_NOT_RECEIVED,3384.31,INR,IN,2026-02-12,7,2026-02-19,True,24,1,0,1,5,3,1,0,1,True,True,False,False,True,False,300,800,3384.31,train
CB_IN_2026_06752,TXN_799653458158,ORD_4082779034,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1266.15,INR,IN,2026-02-16,3,2026-02-19,True,8,0,0,0,8,5,2,0,1,True,True,False,False,False,False,300,800,1266.15,train
CB_IN_2026_06640,TXN_121323047784,ORD_4878737169,CARD,VISA,RECON_SETTLEMENT_ERROR,485.87,INR,IN,2026-02-13,6,2026-02-19,True,20,5,0,0,5,3,1,0,1,True,True,True,False,True,False,1200,1700,485.87,train
CB_IN_2026_00506,TXN_383005622569,ORD_6253134266,CARD,MASTERCARD,ITEM_NOT_RECEIVED,6800.29,INR,IN,2026-02-03,16,2026-02-19,True,22,5,2,0,9,6,2,0,1,True,True,True,False,True,True,1200,1700,6800.29,train
CB_IN_2026_03334,TXN_430018805131,ORD_5376921234,CARD,MASTERCARD,ITEM_NOT_RECEIVED,113.81,INR,IN,2026-01-18,33,2026-02-20,True,1,5,1,0,6,4,2,0,0,True,False,True,False,True,True,1200,1700,113.81,train
CB_IN_2026_00385,TXN_987968390431,ORD_3774013710,CARD,VISA,FRAUD_UNAUTHORIZED,4252.21,INR,IN,2026-01-12,39,2026-02-20,False,1,2,0,0,6,4,2,0,0,True,True,True,False,False,True,1200,1700,4252.21,train
CB_IN_2026_01915,TXN_282511407348,ORD_8347509239,CARD,VISA,INCORRECT_AMOUNT,361.66,INR,IN,2026-01-09,42,2026-02-20,True,15,3,1,0,5,3,2,0,1,False,True,True,False,True,True,1200,1700,361.66,train
CB_IN_2026_06037,TXN_356106762344,ORD_3736402952,CARD,MASTERCARD,DUPLICATE_TRANSACTION,3059.49,INR,IN,2026-01-19,32,2026-02-20,True,28,6,2,0,6,3,1,0,1,True,False,True,False,True,False,1200,1700,3059.49,train
CB_IN_2026_07871,TXN_138998578114,ORD_9151449251,UPI,UPI_NPCI,SERVICE_NOT_PROVIDED,3575.18,INR,IN,2026-01-16,35,2026-02-20,False,21,0,0,0,9,6,1,0,0,True,True,True,False,True,False,300,800,3575.18,train
CB_IN_2026_03394,TXN_766400819300,ORD_1585261005,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,1283.16,INR,IN,2026-02-17,3,2026-02-20,True,29,0,1,0,6,3,2,0,0,True,False,False,False,True,True,1200,1700,1283.16,train
CB_IN_2026_07548,TXN_201132886683,ORD_5878482992,CARD,VISA,SUBSCRIPTION_CANCELED,1161.88,INR,IN,2026-01-23,28,2026-02-20,True,21,2,3,0,6,3,1,0,1,True,True,True,False,True,False,1200,1700,1161.88,train
CB_IN_2026_07947,TXN_472491323484,ORD_5823325641,CARD,VISA,NOT_AS_DESCRIBED,526.78,INR,IN,2026-01-22,29,2026-02-20,True,6,4,0,0,6,3,2,0,1,False,True,False,False,True,True,1200,1700,526.78,train
CB_IN_2026_06586,TXN_103145482998,ORD_7524705201,CARD,RUPAY,FRAUD_UNAUTHORIZED,34.65,INR,IN,2026-01-04,47,2026-02-20,True,30,6,0,0,7,5,2,1,1,True,False,True,True,True,False,300,800,34.65,train
CB_IN_2026_08940,TXN_224492804984,ORD_4469571385,CARD,RUPAY,RECON_SETTLEMENT_ERROR,2449.85,INR,IN,2026-02-02,18,2026-02-20,False,10,4,2,0,5,3,1,0,1,True,True,True,False,True,True,300,800,2449.85,train
CB_IN_2026_04542,TXN_990692647004,ORD_6404106003,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,3689.92,INR,IN,2026-02-16,4,2026-02-20,True,13,0,0,0,11,7,2,0,1,True,True,False,False,True,False,300,800,3689.92,train
CB_IN_2026_09752,TXN_388834461557,ORD_2892465949,CARD,RUPAY,FRAUD_UNAUTHORIZED,1290.4,INR,IN,2026-02-11,9,2026-02-20,True,8,1,1,0,5,3,2,2,0,True,False,False,False,True,True,300,800,1290.4,train
CB_IN_2026_05163,TXN_473596684001,ORD_4299393037,CARD,RUPAY,NOT_AS_DESCRIBED,1300.02,INR,IN,2026-01-25,26,2026-02-20,True,23,4,1,0,10,7,2,0,1,False,True,True,False,True,False,300,800,1300.02,train
CB_IN_2026_00646,TXN_104050112445,ORD_5481348517,CARD,RUPAY,SUBSCRIPTION_CANCELED,42.58,INR,IN,2026-02-17,3,2026-02-20,True,4,2,0,0,5,2,1,0,0,True,True,True,False,True,True,300,800,42.58,train
CB_IN_2026_03324,TXN_643876573419,ORD_6935924433,CARD,VISA,RECON_SETTLEMENT_ERROR,2785.98,INR,IN,2026-01-13,38,2026-02-20,True,13,2,0,0,5,3,1,0,0,True,True,True,False,False,True,1200,1700,2785.98,train
CB_IN_2026_01287,TXN_396336213637,ORD_9383847693,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,403.78,INR,IN,2026-02-06,14,2026-02-20,False,17,2,0,0,6,3,2,0,1,True,True,True,False,True,True,300,800,403.78,train
CB_IN_2026_03695,TXN_481226813465,ORD_3982305659,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,5671.33,INR,IN,2026-01-16,35,2026-02-20,False,23,5,2,0,6,4,2,0,0,True,False,True,False,True,True,300,800,5671.33,train
CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,CARD,RUPAY,NOT_AS_DESCRIBED,10875.56,INR,IN,2026-02-03,17,2026-02-20,True,18,1,0,0,6,4,2,0,0,True,True,True,False,True,False,300,800,10875.56,train
CB_IN_2026_09245,TXN_634425585872,ORD_2053531753,CARD,MASTERCARD,INCORRECT_AMOUNT,184.4,INR,IN,2026-01-11,40,2026-02-20,True,7,1,0,0,7,4,2,0,1,True,False,False,False,True,True,1200,1700,184.4,train
CB_IN_2026_01112,TXN_657701673372,ORD_1961198406,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2224.91,INR,IN,2026-01-11,40,2026-02-20,True,39,1,0,0,11,7,2,0,0,True,True,False,False,True,False,300,800,2224.91,train
CB_IN_2026_02802,TXN_155173659196,ORD_1927294322,CARD,MASTERCARD,RECON_SETTLEMENT_ERROR,1507.16,INR,IN,2026-01-07,44,2026-02-20,False,22,0,1,1,7,4,1,0,1,True,True,False,False,False,False,1200,1700,1507.16,train
CB_IN_2026_09967,TXN_658338714412,ORD_1036150795,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1871.35,INR,IN,2026-02-09,11,2026-02-20,True,8,3,2,1,10,7,2,0,0,True,False,True,False,True,False,300,800,1871.35,train
CB_IN_2026_06518,TXN_289543767501,ORD_5358228431,CARD,AMERICAN_EXPRESS,REFUND_NOT_RECEIVED,1597.03,INR,IN,2026-01-21,31,2026-02-21,True,31,2,0,0,6,3,1,0,1,True,False,True,False,True,False,1200,1700,1597.03,train
CB_IN_2026_01302,TXN_779985588226,ORD_9632483416,UPI,UPI_NPCI,NOT_AS_DESCRIBED,825.36,INR,IN,2026-01-05,47,2026-02-21,True,16,3,0,0,6,4,2,1,0,True,False,True,False,True,False,300,800,825.36,train
CB_IN_2026_01647,TXN_816454402863,ORD_4147124570,CARD,VISA,ITEM_NOT_RECEIVED,1211.91,INR,IN,2026-01-31,21,2026-02-21,False,2,3,0,0,8,5,2,0,0,True,True,True,False,True,False,1200,1700,1211.91,train
CB_IN_2026_01340,TXN_190995549342,ORD_6515251071,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,778.9,INR,IN,2026-02-07,14,2026-02-21,False,31,5,0,0,9,6,2,1,1,True,True,True,False,False,False,300,800,778.9,train
CB_IN_2026_01029,TXN_462826183707,ORD_9430656848,CARD,VISA,FRAUD_UNAUTHORIZED,1839.59,INR,IN,2026-01-25,27,2026-02-21,True,40,5,1,0,7,3,2,0,0,True,True,True,False,True,True,1200,1700,1839.59,train
CB_IN_2026_05248,TXN_192645142342,ORD_6233999208,CARD,RUPAY,DUPLICATE_TRANSACTION,427.95,INR,IN,2026-01-02,50,2026-02-21,True,23,2,1,0,5,3,1,0,1,False,True,True,False,True,False,300,800,427.95,train
CB_IN_2026_08450,TXN_947712338107,ORD_2234164763,CARD,RUPAY,FRAUD_UNAUTHORIZED,1619.47,INR,IN,2026-01-19,33,2026-02-21,True,20,0,2,0,7,4,2,1,0,False,True,True,False,False,False,300,800,1619.47,train
CB_IN_2026_05204,TXN_253111965054,ORD_2958393587,CARD,AMERICAN_EXPRESS,NOT_AS_DESCRIBED,300.55,INR,IN,2026-02-02,19,2026-02-21,True,41,2,2,0,5,3,2,0,0,True,False,True,False,True,False,1200,1700,300.55,train
CB_IN_2026_01130,TXN_999479718301,ORD_3164410735,CARD,VISA,REFUND_NOT_RECEIVED,1087.98,INR,IN,2026-01-13,39,2026-02-21,False,36,4,0,0,5,2,1,0,1,True,True,True,False,True,False,1200,1700,1087.98,train
CB_IN_2026_03703,TXN_715875237711,ORD_5693737410,CARD,VISA,NOT_AS_DESCRIBED,1044.58,INR,IN,2026-02-20,1,2026-02-21,False,29,4,0,0,5,3,2,0,0,True,False,True,False,True,False,1200,1700,1044.58,train
CB_IN_2026_04341,TXN_212149228671,ORD_3719299830,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,379.65,INR,IN,2026-01-16,36,2026-02-21,False,1,0,0,0,6,3,2,0,0,True,False,False,False,True,False,300,800,379.65,train
CB_IN_2026_06330,TXN_493160229270,ORD_3328373493,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,3386.14,INR,IN,2026-01-31,21,2026-02-21,True,37,0,0,0,11,8,2,0,0,True,False,False,False,True,False,300,800,3386.14,train
CB_IN_2026_02198,TXN_332701460333,ORD_5831647870,CARD,RUPAY,ITEM_NOT_RECEIVED,1259.85,INR,IN,2026-01-20,32,2026-02-21,False,17,1,0,0,8,6,2,0,1,True,False,False,False,True,True,300,800,1259.85,train
CB_IN_2026_04170,TXN_965812927436,ORD_8538485288,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,3470.57,INR,IN,2026-02-01,20,2026-02-21,True,32,1,1,0,4,2,1,0,0,False,False,False,False,True,False,300,800,3470.57,train
CB_IN_2026_00324,TXN_863704439896,ORD_2962558255,CARD,AMERICAN_EXPRESS,FRAUD_UNAUTHORIZED,1876.23,INR,IN,2026-01-08,44,2026-02-21,True,15,2,0,1,7,3,2,0,1,True,True,True,False,True,False,1200,1700,1876.23,train
CB_IN_2026_07806,TXN_802930066797,ORD_2562822773,CARD,VISA,FRAUD_UNAUTHORIZED,762.21,INR,IN,2026-02-12,9,2026-02-21,True,33,2,0,0,10,8,2,2,1,False,False,True,False,True,False,1200,1700,762.21,train
CB_IN_2026_04500,TXN_116966421134,ORD_1927716773,CARD,RUPAY,REFUND_NOT_RECEIVED,2952.39,INR,IN,2026-02-02,19,2026-02-21,True,5,1,0,0,7,5,1,0,0,True,False,True,False,True,False,300,800,2952.39,train
CB_IN_2026_00844,TXN_184664766780,ORD_2929982516,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2517.91,INR,IN,2026-01-06,46,2026-02-21,True,19,3,2,0,6,3,2,0,0,True,True,True,False,False,False,300,800,2517.91,train
CB_IN_2026_00831,TXN_598186756080,ORD_1378886480,CARD,RUPAY,FRAUD_UNAUTHORIZED,1399.74,INR,IN,2026-02-15,6,2026-02-21,True,4,0,0,1,8,4,2,0,0,False,True,False,False,True,False,300,800,1399.74,train
CB_IN_2026_06255,TXN_927799673826,ORD_2269276585,CARD,RUPAY,INCORRECT_AMOUNT,10752.74,INR,IN,2026-02-08,13,2026-02-21,True,23,1,0,0,6,3,2,0,0,True,False,True,False,False,True,300,800,10752.74,train
CB_IN_2026_00833,TXN_709858687239,ORD_7159870372,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1096.33,INR,IN,2026-01-13,39,2026-02-21,True,22,3,0,0,7,4,2,0,0,True,True,True,False,True,False,300,800,1096.33,train
CB_IN_2026_06962,TXN_618750226148,ORD_3810781814,CARD,AMERICAN_EXPRESS,REFUND_NOT_RECEIVED,873.64,INR,IN,2026-01-28,24,2026-02-21,True,31,5,0,0,5,2,1,0,1,True,True,True,False,False,True,1200,1700,873.64,train
CB_IN_2026_05694,TXN_774529866210,ORD_8959230450,CARD,VISA,ITEM_NOT_RECEIVED,152.57,INR,IN,2026-01-18,34,2026-02-21,False,33,4,1,0,5,3,2,0,0,True,True,True,False,True,False,1200,1700,152.57,train
CB_IN_2026_04976,TXN_518591735617,ORD_4257941879,UPI,UPI_NPCI,NOT_AS_DESCRIBED,828.48,INR,IN,2026-02-08,14,2026-02-22,True,21,3,0,0,7,4,2,0,0,True,True,True,False,True,False,300,800,828.48,train
CB_IN_2026_08946,TXN_147962660610,ORD_7139856658,CARD,VISA,FRAUD_UNAUTHORIZED,1499.67,INR,IN,2026-01-30,23,2026-02-22,True,11,0,0,0,6,3,2,0,0,True,True,False,False,True,False,1200,1700,1499.67,train
CB_IN_2026_08246,TXN_239216004692,ORD_7337884077,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2317.05,INR,IN,2026-01-24,29,2026-02-22,True,1,3,0,0,8,6,2,0,0,True,True,True,False,True,True,300,800,2317.05,train
CB_IN_2026_03869,TXN_520338115119,ORD_9190845514,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,104.13,INR,IN,2026-02-17,5,2026-02-22,True,30,2,1,0,7,4,2,0,0,False,False,True,False,True,False,300,800,104.13,train
CB_IN_2026_00244,TXN_645414238630,ORD_3822624050,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,455.5,INR,IN,2026-02-01,21,2026-02-22,True,40,0,0,0,7,5,2,0,0,True,True,True,False,False,True,300,800,455.5,train
CB_IN_2026_02984,TXN_159717523393,ORD_4549984648,CARD,RUPAY,ITEM_NOT_RECEIVED,4151.59,INR,IN,2026-02-16,6,2026-02-22,True,34,3,1,0,7,4,2,0,0,True,False,False,False,True,False,300,800,4151.59,train
CB_IN_2026_03211,TXN_731143726398,ORD_4160080638,CARD,RUPAY,FRAUD_UNAUTHORIZED,757.99,INR,IN,2026-01-27,26,2026-02-22,True,18,4,0,0,9,7,2,1,1,True,True,True,False,True,True,300,800,757.99,train
CB_IN_2026_01006,TXN_929667205139,ORD_8266383008,CARD,RUPAY,RECON_SETTLEMENT_ERROR,582.55,INR,IN,2026-01-05,48,2026-02-22,True,2,5,3,1,7,4,1,0,0,False,True,True,False,True,False,300,800,582.55,train
CB_IN_2026_00567,TXN_152297633549,ORD_8482961865,CARD,RUPAY,ITEM_NOT_RECEIVED,369.13,INR,IN,2026-01-09,44,2026-02-22,False,32,0,0,0,8,5,2,1,0,True,False,False,False,True,False,300,800,369.13,train
CB_IN_2026_09087,TXN_837973239072,ORD_5897386063,CARD,AMERICAN_EXPRESS,SUBSCRIPTION_CANCELED,767.57,INR,IN,2026-01-04,49,2026-02-22,True,17,5,0,0,8,5,1,0,1,True,True,True,False,True,True,1200,1700,767.57,train
CB_IN_2026_00382,TXN_802271344518,ORD_1196168854,CARD,RUPAY,FRAUD_UNAUTHORIZED,7708.88,INR,IN,2026-01-06,47,2026-02-22,True,43,4,0,0,5,3,2,0,1,False,False,True,False,False,False,300,800,7708.88,train
CB_IN_2026_03660,TXN_291407236084,ORD_6490315793,CARD,RUPAY,REFUND_NOT_RECEIVED,3429.91,INR,IN,2026-01-02,51,2026-02-22,True,16,2,0,0,6,3,1,0,1,True,True,False,False,True,True,300,800,3429.91,train
CB_IN_2026_06364,TXN_882287029747,ORD_3860999458,CARD,RUPAY,FRAUD_UNAUTHORIZED,3203.19,INR,IN,2026-01-13,40,2026-02-22,False,41,0,1,0,11,8,2,0,0,True,False,False,False,True,False,300,800,3203.19,train
CB_IN_2026_07960,TXN_227720892996,ORD_5560346430,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,2296.47,INR,IN,2026-02-08,14,2026-02-22,True,32,0,0,0,10,8,2,0,0,False,False,False,False,True,True,1200,1700,2296.47,train
CB_IN_2026_01858,TXN_325389778058,ORD_6553780266,CARD,VISA,DUPLICATE_TRANSACTION,326.67,INR,IN,2026-02-10,12,2026-02-22,True,5,5,0,1,6,3,1,0,1,True,True,True,False,True,True,1200,1700,326.67,train
CB_IN_2026_09150,TXN_411023757260,ORD_4270168311,CARD,RUPAY,NOT_AS_DESCRIBED,2723.39,INR,IN,2026-01-14,39,2026-02-22,False,31,0,0,0,8,5,2,1,1,True,True,False,False,True,True,300,800,2723.39,train
CB_IN_2026_08115,TXN_943936247929,ORD_1509241632,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,6678.79,INR,IN,2026-01-24,29,2026-02-22,True,28,2,2,0,11,7,2,0,0,True,True,True,False,True,True,300,800,6678.79,train
CB_IN_2026_01185,TXN_840796860526,ORD_4578140880,CARD,MASTERCARD,INCORRECT_AMOUNT,1973.91,INR,IN,2026-02-14,8,2026-02-22,True,22,6,2,0,8,5,2,0,1,True,True,True,False,True,False,1200,1700,1973.91,train
CB_IN_2026_00814,TXN_214218977966,ORD_1912971439,CARD,MASTERCARD,REFUND_NOT_RECEIVED,424.6,INR,IN,2026-02-16,6,2026-02-22,True,26,0,0,0,6,3,1,0,1,True,False,False,False,False,False,1200,1700,424.6,train
CB_IN_2026_04054,TXN_845375020333,ORD_4570689129,CARD,VISA,FRAUD_UNAUTHORIZED,427.75,INR,IN,2026-02-05,17,2026-02-22,False,40,3,0,0,11,8,2,1,0,False,False,True,False,True,False,1200,1700,427.75,train
CB_IN_2026_05711,TXN_595441521797,ORD_4725850757,CARD,AMERICAN_EXPRESS,SERVICE_NOT_PROVIDED,4257.58,INR,IN,2026-02-08,14,2026-02-22,True,5,8,0,0,8,6,1,0,0,True,False,True,False,True,False,1200,1700,4257.58,train
CB_IN_2026_01090,TXN_316203648534,ORD_5974748800,CARD,MASTERCARD,SERVICE_NOT_PROVIDED,2811.33,INR,IN,2026-01-16,37,2026-02-22,True,5,1,0,0,6,3,1,0,0,True,True,True,True,True,False,1200,1700,2811.33,train
CB_IN_2026_03366,TXN_724640511867,ORD_4631045294,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2068.97,INR,IN,2026-01-01,53,2026-02-23,True,28,0,1,0,10,7,2,1,0,True,True,False,False,True,True,300,800,2068.97,train
CB_IN_2026_00966,TXN_957884972414,ORD_5619162241,CARD,VISA,FRAUD_UNAUTHORIZED,11994.7,INR,IN,2026-02-05,18,2026-02-23,False,30,0,2,0,10,6,2,0,0,False,True,True,False,True,True,1200,1700,11994.7,train
CB_IN_2026_01894,TXN_384725311603,ORD_1297380721,CARD,RUPAY,ITEM_NOT_RECEIVED,4569.41,INR,IN,2026-02-14,9,2026-02-23,True,29,2,0,0,9,6,2,0,1,True,True,True,False,False,True,300,800,4569.41,train
CB_IN_2026_06233,TXN_303087153620,ORD_4830430140,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,538.86,INR,IN,2026-02-02,21,2026-02-23,True,19,4,0,0,9,6,2,1,1,True,True,True,False,True,True,300,800,538.86,train
CB_IN_2026_07768,TXN_979973080878,ORD_3470504419,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1793.22,INR,IN,2026-01-07,47,2026-02-23,True,34,4,0,0,6,4,2,0,0,True,False,True,False,True,False,300,800,1793.22,train
CB_IN_2026_09333,TXN_651566151604,ORD_4674665683,CARD,VISA,SUBSCRIPTION_CANCELED,119.4,INR,IN,2026-02-15,8,2026-02-23,False,6,3,0,0,4,2,1,0,1,True,True,True,False,True,True,1200,1700,119.4,train
CB_IN_2026_08782,TXN_962449185809,ORD_2601071167,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,4365.02,INR,IN,2026-02-07,16,2026-02-23,True,32,4,0,0,10,8,2,0,0,True,True,False,False,True,False,300,800,4365.02,train
CB_IN_2026_05418,TXN_232978100564,ORD_3974637957,CARD,RUPAY,NOT_AS_DESCRIBED,909.04,INR,IN,2026-01-06,48,2026-02-23,False,14,0,2,0,7,5,2,0,0,True,False,False,False,True,False,300,800,909.04,train
CB_IN_2026_00168,TXN_385425003540,ORD_9035045410,UPI,UPI_NPCI,NOT_AS_DESCRIBED,655.68,INR,IN,2026-01-20,34,2026-02-23,False,6,3,1,0,9,7,2,0,1,True,False,True,False,True,True,300,800,655.68,train
CB_IN_2026_00791,TXN_472623484410,ORD_8346607932,CARD,RUPAY,ITEM_NOT_RECEIVED,527.48,INR,IN,2026-01-28,26,2026-02-23,True,3,2,2,0,7,5,2,0,1,True,True,True,False,False,False,300,800,527.48,train
CB_IN_2026_09472,TXN_117432159427,ORD_4918734810,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,2070.59,INR,IN,2026-02-15,8,2026-02-23,True,25,0,0,0,9,7,2,0,0,True,True,False,False,True,True,1200,1700,2070.59,train
CB_IN_2026_09581,TXN_157178741111,ORD_4646579057,CARD,RUPAY,NOT_AS_DESCRIBED,1973.98,INR,IN,2026-01-01,53,2026-02-23,True,22,2,1,0,10,7,2,0,1,True,True,False,False,False,False,300,800,1973.98,train
CB_IN_2026_03758,TXN_935063111645,ORD_2733795836,CARD,RUPAY,FRAUD_UNAUTHORIZED,1076.94,INR,IN,2026-01-04,50,2026-02-23,True,22,1,0,0,7,3,2,0,1,True,False,False,False,True,True,300,800,1076.94,train
CB_IN_2026_09271,TXN_781169749133,ORD_1690006742,CARD,RUPAY,INCORRECT_AMOUNT,719.03,INR,IN,2026-01-27,27,2026-02-23,True,43,5,1,0,7,4,2,0,1,True,True,False,False,True,False,300,800,719.03,train
CB_IN_2026_08376,TXN_750844534649,ORD_7085706619,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,2798.27,INR,IN,2026-01-29,25,2026-02-23,True,37,1,0,1,5,2,1,0,0,True,True,True,False,True,False,300,800,2798.27,train
CB_IN_2026_01350,TXN_815275502575,ORD_1482575632,CARD,MASTERCARD,ITEM_NOT_RECEIVED,950.87,INR,IN,2026-01-07,47,2026-02-23,False,9,3,0,0,10,7,2,0,0,True,False,True,True,False,True,1200,1700,950.87,train
CB_IN_2026_02677,TXN_836051778962,ORD_6900783029,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,448.21,INR,IN,2026-01-12,42,2026-02-23,True,20,5,1,0,5,2,1,0,1,True,True,True,False,True,True,300,800,448.21,train
CB_IN_2026_02285,TXN_184224650804,ORD_2817237197,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,241.23,INR,IN,2026-02-07,16,2026-02-23,True,30,0,1,0,6,3,1,0,1,True,True,False,False,True,False,300,800,241.23,train
CB_IN_2026_04520,TXN_176297268495,ORD_3827947870,CARD,MASTERCARD,DUPLICATE_TRANSACTION,3799.7,INR,IN,2026-01-14,40,2026-02-23,True,5,1,0,0,5,2,1,0,0,True,False,False,False,False,True,1200,1700,3799.7,train
